TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,OBJECTID,TARGET_FID_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_1,DB_LO,DB_HI
1535,1812,35,0,8780,CR3,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,737,1535,1,4,1,0,0,0,1812,60,65
2043,1889,35,0,5870,DB2,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1211,2043,,,,,,,1889,60,65
2212,1946,35,0,10430,CB3,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1359,2212,1,1,1,0,0,0,1946,55,60
2303,10124,35,0,10430,CB3,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1415,2303,1,5,1,0,0,0,10124,5,10
2497,2889,47,0,9360,DB2,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1546,2497,1,3,1,1,0,0,2889,60,65
2833,2808,46,0,18000,CB3,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1775,2833,1,3,1,1,0,0,2808,55,60
2926,2814,46,0,18000,CB3,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1841,2926,1,4,1,0,0,0,2814,0,5
2962,10558,46,0,35000,DB2,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1869,2962,6,1,3,0,0,0,10558,10,15
2975,2799,46,0,27000,CB3,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1879,2975,1,4,1,1,0,0,2799,5,10
2991,2812,46,0,18000,DB3,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1891,2991,1,3,1,0,0,0,2812,15,20
1567,1804,35,0,8250,CR2,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,766,1567,5,2,3,0,0,0,1804,60,65
3320,3052,48,0,7530,DR3,181920-pary,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2133,3320,1,3,1,0,0,0,3052,60,65
3344,3087,48,0,7530,CR3,181920-pary,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2153,3344,1,5,3,0,0,0,3087,60,65
3358,3093,48,0,7530,DR2,181920-pary,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2162,3358,5,2,3,0,0,0,3093,60,65
3742,4361,62,0,4370,DR3,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,2426,3742,3,1,3,0,0,0,4361,60,65
4469,4450,62,0,6210,CR2,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,2970,4469,3,1,3,0,0,0,4450,60,65
4744,4142,60,0,11010,DB1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3180,4744,1,5,3,1,0,0,4142,10,15
4784,14707,60,0,3420,CS,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3208,4784,3,1,3,0,0,0,14707,60,65
4851,4164,60,0,5140,DB2,vysl-filtr,45,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3261,4851,1,2,1,0,0,0,4164,0,5
4958,5296,74,0,3420,CS,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3328,4958,1,5,3,0,0,0,5296,60,65
5072,5408,75,0,N,DR3,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3395,5072,,,,,,,5408,40,45
5726,5438,75,0,3600,CS,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3804,5726,1,14,3,0,0,0,5438,10,15
5743,14138,74,0,8200,DR2,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3814,5743,1,5,3,0,0,0,14138,35,40
5791,5383,74,0,8200,DR3,181920-primy,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3849,5791,5,2,1,0,0,0,5383,55,60
5828,5390,74,0,5000,DR2,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3866,5828,1,2,1,0,0,0,5390,55,60
5869,5392,74,0,4370,DR2,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3893,5869,1,1,1,0,0,0,5392,55,60
5881,5444,75,0,5000,DR2,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3901,5881,1,1,1,0,0,0,5444,55,60
5883,5386,74,0,6210,DR2,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3903,5883,1,2,1,0,0,0,5386,35,40
2620,264100,45,1,25000,E,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2018-09-10 00:00:00.000000 UTC,43,500054,Praha 1,19,HMP-IPR,43,U,Praha 1,1620,2620,,,,,,,264100,55,60
2798,268800,45,1,52220,E,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2018-09-10 00:00:00.000000 UTC,43,500054,Praha 1,19,HMP-IPR,43,U,Praha 1,1748,2798,1,6,3,1,0,0,268800,55,60
2935,284300,46,1,48890,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2018-09-10 00:00:00.000000 UTC,43,500054,Praha 1,19,HMP-IPR,43,U,Praha 1,1849,2935,1,4,1,0,0,0,284300,55,60
3744,4030,60,0,46850,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2018-09-10 00:00:00.000000 UTC,43,500054,Praha 1,19,HMP-IPR,43,U,Praha 1,2428,3744,7,5,1,0,0,0,4030,10,15
9183,284500,46,1,N,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2018-09-10 00:00:00.000000 UTC,43,500054,Praha 1,19,HMP-IPR,43,U,Praha 1,4898,9183,1,1,3,0,0,0,284500,60,65
3866,388401,59,1,70310,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2509,3866,7,6,1,1,0,0,388401,40,45
3872,389603,59,1,38320,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2515,3872,,,,,,,389603,0,5
3981,390501,59,1,30150,E,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2585,3981,1,8,3,0,0,0,390501,0,5
4050,4077,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2636,4050,1,4,1,0,0,0,4077,10,15
4053,393900,59,1,N,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2639,4053,1,6,1,0,0,0,393900,60,65
4171,15712,60,0,17910,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2739,4171,1,6,1,0,0,0,15712,0,5
4227,4078,60,0,18070,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2781,4227,7,4,1,0,0,0,4078,30,35
4265,4079,60,0,21140,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2807,4265,1,4,3,1,0,0,4079,30,35
4293,15711,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2829,4293,1,5,1,1,0,0,15711,30,35
4378,15726,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2894,4378,,,,,,,15726,35,40
4426,15725,60,0,10320,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2934,4426,1,3,1,0,0,0,15725,10,15
4462,391800,59,1,15230,E,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,2963,4462,1,1,3,0,0,0,391800,60,65
4654,4069,60,0,7060,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,3111,4654,4,3,3,0,0,0,4069,45,50
8396,15734,60,0,7200,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4514,8396,4,3,3,0,0,0,15734,60,65
8397,15736,60,0,10320,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4515,8397,1,6,1,0,0,0,15736,60,65
8398,15737,60,0,17910,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4516,8398,7,4,1,0,0,0,15737,35,40
8399,15739,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4517,8399,,,,,,,15739,35,40
8401,15735,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4519,8401,1,5,1,0,0,0,15735,35,40
8403,3924,59,0,16450,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4521,8403,,,,,,,3924,55,60
8407,15733,46,0,16450,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4525,8407,1,2,1,1,0,0,15733,45,50
8708,15746,60,0,17910,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4680,8708,1,5,1,0,0,0,15746,40,45
8898,393902,59,1,20520,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4777,8898,,,,,,,393902,60,65
9338,15714,60,0,19610,E,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,30,500089,Praha 2,27,HMP-IPR,43,U,Praha 2,4964,9338,7,4,1,0,0,0,15714,35,40
3094,2824,46,0,17320,E,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,1977,3094,3,3,1,0,0,0,2824,60,65
3465,2872,46,0,16450,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2231,3465,7,4,1,0,0,0,2872,60,65
3504,2867,46,0,N,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2255,3504,1,5,3,1,0,0,2867,60,65
3513,2994,47,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2260,3513,3,2,3,0,0,0,2994,45,50
3514,14105,47,0,11380,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2261,3514,3,1,3,0,0,0,14105,40,45
3533,14319,47,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2277,3533,,,,,,,14319,50,55
3582,2977,47,0,11380,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2311,3582,3,3,3,0,0,0,2977,0,5
3584,2771,46,0,13670,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2312,3584,1,3,3,0,0,0,2771,5,10
3663,2784,46,0,11540,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2364,3663,1,3,3,0,0,0,2784,0,5
3675,2978,47,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2376,3675,1,8,3,0,0,0,2978,45,50
3693,14400,47,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2389,3693,3,3,3,0,0,0,14400,60,65
3736,14033,61,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2421,3736,3,1,3,0,0,0,14033,45,50
3862,4101,60,0,30670,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2506,3862,,,,,,,4101,0,5
3868,4100,60,0,22800,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2511,3868,,,,,,,4100,60,65
3944,4099,60,0,19610,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2564,3944,1,6,1,1,0,0,4099,60,65
4008,14036,61,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2607,4008,,,,,,,14036,60,65
4022,4206,61,0,18340,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2617,4022,1,2,3,0,0,0,4206,0,5
4064,4345,61,0,12000,E,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2648,4064,,,,,,,4345,60,65
4069,4215,61,0,17320,E,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2653,4069,1,2,3,0,0,0,4215,10,15
4080,4217,61,0,11010,E,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,2664,4080,1,2,3,0,0,0,4217,60,65
4890,3876,59,0,N,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3284,4890,1,3,1,0,0,0,3876,55,60
4901,3877,60,0,16450,E,vysl-filtr,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3294,4901,1,3,1,0,0,0,3877,55,60
5016,13850,60,0,16450,E,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3359,5016,,,,,,,13850,35,40
5242,5108,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3497,5242,1,5,1,0,0,0,5108,55,60
5289,5260,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3527,5289,,,,,,,5260,55,60
5366,5112,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3580,5366,,,,,,,5112,60,65
5398,13567,73,0,17420,E,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3602,5398,3,1,3,0,0,0,13567,60,65
5484,13034,74,0,7280,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3657,5484,1,1,3,0,0,0,13034,0,5
5488,5120,73,0,26630,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3660,5488,1,5,3,0,0,0,5120,55,60
5542,13033,74,0,5670,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3695,5542,3,1,3,0,0,0,13033,50,55
5555,5005,72,0,N,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3705,5555,1,3,3,1,0,0,5005,55,60
5572,5149,73,0,30670,E,vysl-filtr,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3718,5572,1,8,3,0,0,0,5149,55,60
5600,13154,73,0,26630,E,vysl-filtr,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3732,5600,,,,,,,13154,55,60
5643,5151,73,0,30670,E,vysl-filtr,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3758,5643,1,2,3,0,0,0,5151,55,60
5654,5155,73,0,26630,E,181920-pary,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3765,5654,1,1,3,0,0,0,5155,55,60
5658,13031,73,0,4200,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3767,5658,,,,,,,13031,55,60
5766,5031,72,0,7770,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3831,5766,,,,,,,5031,40,45
5768,13890,73,0,12000,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3833,5768,1,4,3,0,0,0,13890,55,60
5780,5213,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3841,5780,1,3,1,0,0,0,5213,5,10
5809,5204,73,0,17420,E,vysl-filtr,5,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3857,5809,1,2,1,0,0,0,5204,55,60
5850,5215,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3876,5850,1,3,1,0,0,0,5215,55,60
5865,13412,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3889,5865,1,6,3,0,0,0,13412,55,60
5917,5044,72,0,7770,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3921,5917,1,3,3,0,0,0,5044,55,60
5922,5239,73,0,17420,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3925,5922,3,2,3,0,0,0,5239,55,60
6015,5235,73,0,26630,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3984,6015,1,8,3,0,0,0,5235,55,60
6017,5256,73,0,26630,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3986,6017,1,8,3,1,0,0,5256,55,60
6031,5244,73,0,12000,E,vysl-filtr,5,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3993,6031,1,4,3,1,0,0,5244,55,60
6056,5903,86,0,26630,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4007,6056,1,8,3,0,0,0,5903,55,60
6086,5898,86,0,12000,E,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4024,6086,1,1,3,0,0,0,5898,55,60
6357,13045,86,0,7640,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4189,6357,1,1,3,0,0,0,13045,60,65
6410,13014,86,0,7640,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4223,6410,,,,,,,13014,60,65
6477,5968,86,0,N,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4260,6477,,,,,,,5968,60,65
6481,5894,85,0,7930,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4262,6481,1,1,3,0,0,0,5894,55,60
6492,5980,86,0,7940,E,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4265,6492,1,5,1,0,0,0,5980,55,60
6499,6010,86,0,7060,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4267,6499,,,,,,,6010,55,60
6511,13003,86,0,7060,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4274,6511,,,,,,,13003,60,65
6512,5976,86,0,N,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4275,6512,1,1,3,0,0,0,5976,60,65
6515,5978,86,0,5260,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4277,6515,,,,,,,5978,60,65
6526,5856,85,0,4090,E,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4283,6526,,,,,,,5856,60,65
