CODE,METRO_STATION,METRO_LINE,CENTER,DISTRICT_CODE,DISTRICT_NAME,TYPE,FLOORS,ROOF_TYPE,N_of_RECEDING_FLOORS,N_of_FLOORS_SLOPE,NEW_BUILDING,DB_LOW,DB_HIGHT,PRICE_COMPLETE
2791,Florenc,"B,C",0,500097,Praha 3,,,,,,,60,65,11540
2786,Flora,A,0,500097,Praha 3,,,,,,,60,65,N
2744,,,0,500097,Praha 3,,,,,,,5,10,N
4100,Flora,A,0,500097,Praha 3,,,,,,,60,65,22800
2743,Florenc,"B,C",0,500097,Praha 3,,,,,,,40,45,N
2995,,,0,500097,Praha 3,,,,,,,30,35,3660
2940,,,0,500097,Praha 3,,,,,,,40,45,4810
4208,Flora,A,0,500097,Praha 3,,,,,,,60,65,N
2943,,,0,500097,Praha 3,,,,,,,40,45,N
4345,Želivského,A,0,500097,Praha 3,,,,,,,60,65,12000
20321,,,0,500097,Praha 3,,,,,,,35,40,N
3119,,,0,500097,Praha 3,,,,,,,40,45,3660
2740,Florenc,B,0,500097,Praha 3,,,,,,,60,65,8780
14036,Flora,A,0,500097,Praha 3,,,,,,,60,65,7810
2938,,,0,500097,Praha 3,1,4,3,0,0,0,60,65,7770
4182,Flora,A,0,500097,Praha 3,1,6,3,1,0,0,60,65,13210
2741,Florenc,B,0,500097,Praha 3,1,2,1,0,0,0,60,65,8780
2952,,,0,500097,Praha 3,1,5,3,0,0,0,35,40,4620
2954,,,0,500097,Praha 3,1,5,3,0,0,0,30,35,3660
4217,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,60,65,11010
3011,,,0,500097,Praha 3,1,3,3,0,0,0,60,65,11380
2966,,,0,500097,Praha 3,1,5,1,0,0,0,10,15,11010
4213,Flora,A,0,500097,Praha 3,1,5,1,1,0,0,60,65,11010
2933,,,0,500097,Praha 3,1,3,3,0,0,0,0,5,11010
2773,Flora,A,0,500097,Praha 3,1,3,3,0,0,0,60,65,18000
2820,Florenc,B,0,500097,Praha 3,1,3,1,1,0,0,60,65,16270
4089,Jiřího z Poděbrad,A,0,500097,Praha 3,1,6,1,0,0,0,5,10,N
2929,,,0,500097,Praha 3,1,4,1,0,0,0,60,65,11010
2778,,,0,500097,Praha 3,1,4,1,1,0,0,30,35,N
2992,,,0,500097,Praha 3,1,5,3,0,0,0,40,45,5350
4306,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,60,65,10200
2935,,,0,500097,Praha 3,1,4,3,0,0,0,10,15,11380
2769,,,0,500097,Praha 3,1,4,1,1,0,0,60,65,6620
2746,Florenc,B,0,500097,Praha 3,1,2,1,0,0,0,60,65,16270
4216,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,60,65,9710
4218,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,60,65,9710
3115,,,0,500097,Praha 3,1,5,3,0,0,0,60,65,4810
2958,,,0,500097,Praha 3,1,5,3,1,0,0,5,10,N
2766,,,0,500097,Praha 3,1,3,3,0,0,0,30,35,N
4214,Flora,A,0,500097,Praha 3,1,1,1,0,0,0,60,65,11010
2976,,,0,500097,Praha 3,1,13,3,0,0,0,35,40,N
2787,Hlavní nádraží,C,0,500097,Praha 3,1,3,3,0,0,0,0,5,N
2953,,,0,500097,Praha 3,1,7,3,0,0,0,60,65,4810
2973,,,0,500097,Praha 3,1,1,3,0,0,0,60,65,11010
2947,,,0,500097,Praha 3,1,4,3,0,0,0,60,65,11010
2742,Florenc,"B,C",0,500097,Praha 3,1,5,3,0,0,0,60,65,11540
2950,,,0,500097,Praha 3,1,2,3,0,0,0,40,45,3660
2956,,,0,500097,Praha 3,1,2,3,0,0,0,60,65,11380
2768,,,0,500097,Praha 3,1,3,1,0,0,0,30,35,N
14915,,,0,500097,Praha 3,1,7,3,0,0,0,0,5,11010
2785,Flora,A,0,500097,Praha 3,1,3,3,0,0,0,60,65,11540
14715,,,0,500097,Praha 3,1,3,3,0,0,0,20,25,11010
4099,Flora,A,0,500097,Praha 3,1,6,1,1,0,0,60,65,19610
4170,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,60,65,N
4106,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,60,65,7810
4090,Jiřího z Poděbrad,A,0,500097,Praha 3,1,6,1,0,0,0,25,30,18000
3130,,,0,500097,Praha 3,1,3,3,0,0,0,30,35,10200
20330,,,0,500097,Praha 3,1,2,1,1,0,0,60,65,N
2998,,,0,500097,Praha 3,1,9,3,0,0,0,40,45,N
4091,Flora,A,0,500097,Praha 3,1,3,3,0,0,0,30,35,N
2991,,,0,500097,Praha 3,1,5,3,0,0,0,10,15,6080
2771,,,0,500097,Praha 3,1,3,3,0,0,0,5,10,13670
4092,Flora,A,0,500097,Praha 3,1,2,3,0,0,0,30,35,16270
14820,Jiřího z Poděbrad,A,0,500097,Praha 3,1,6,1,0,0,0,40,45,N
2931,,,0,500097,Praha 3,1,2,3,0,0,0,60,65,4810
4103,Flora,A,0,500097,Praha 3,1,6,1,1,0,0,5,10,16270
4212,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,40,45,3660
2961,,,0,500097,Praha 3,1,5,3,0,0,0,60,65,4230
2960,,,0,500097,Praha 3,1,11,3,1,0,0,35,40,N
2982,,,0,500097,Praha 3,1,2,1,0,0,0,30,35,10200
2972,,,0,500097,Praha 3,1,5,3,1,0,0,60,65,11010
2955,,,0,500097,Praha 3,1,3,3,0,0,0,40,45,10200
4211,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,60,65,11010
4105,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,60,65,N
2745,,,0,500097,Praha 3,1,1,3,0,0,0,35,40,N
20320,Flora,A,0,500097,Praha 3,1,5,3,0,0,0,40,45,N
4093,Flora,A,0,500097,Praha 3,1,4,1,0,0,0,60,65,18000
4220,Želivského,A,0,500097,Praha 3,1,3,1,0,0,0,30,35,10200
2936,,,0,500097,Praha 3,1,2,3,0,0,0,5,10,N
2756,,,0,500097,Praha 3,1,5,1,0,0,0,60,65,16270
2780,,,0,500097,Praha 3,1,4,3,0,0,0,60,65,N
2945,,,0,500097,Praha 3,1,5,3,0,0,0,60,65,10200
2774,Hlavní nádraží,C,0,500097,Praha 3,1,5,3,1,0,0,60,65,20730
2772,,,0,500097,Praha 3,1,4,3,0,0,0,30,35,N
2789,Hlavní nádraží,C,0,500097,Praha 3,1,4,3,0,1,0,10,15,N
4095,Jiřího z Poděbrad,A,0,500097,Praha 3,1,4,1,0,0,0,25,30,18000
2963,,,0,500097,Praha 3,1,2,3,0,0,0,35,40,3660
2970,,,0,500097,Praha 3,1,6,1,1,0,0,60,65,10200
2763,,,0,500097,Praha 3,1,2,3,0,0,0,30,35,N
2770,,,0,500097,Praha 3,1,8,3,1,0,0,60,65,N
4185,,,0,500097,Praha 3,1,1,1,0,0,0,0,5,N
2788,Hlavní nádraží,C,0,500097,Praha 3,1,4,3,0,1,0,40,45,11540
4098,Flora,A,0,500097,Praha 3,1,6,1,1,0,0,60,65,N
2934,,,0,500097,Praha 3,1,6,1,0,0,0,20,25,4080
2758,,,0,500097,Praha 3,1,4,3,1,1,0,60,65,4300
2962,,,0,500097,Praha 3,1,2,3,0,0,0,35,40,4810
2760,,,0,500097,Praha 3,1,5,1,0,0,0,60,65,16270
3118,,,0,500097,Praha 3,1,2,3,0,0,0,60,65,7290
2980,,,0,500097,Praha 3,1,6,1,0,0,0,35,40,N
4176,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,60,65,18000
2823,Křižíkova,B,0,500097,Praha 3,1,3,1,0,0,0,60,65,16270
14918,Hlavní nádraží,C,0,500097,Praha 3,1,3,1,0,0,0,35,40,N
4215,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,10,15,17320
2959,,,0,500097,Praha 3,1,1,1,0,0,0,60,65,11010
2957,,,0,500097,Praha 3,1,5,3,1,0,0,60,65,11380
4206,Želivského,A,0,500097,Praha 3,1,2,3,0,0,0,0,5,18340
2930,,,0,500097,Praha 3,1,6,1,1,0,0,60,65,11010
2967,,,0,500097,Praha 3,1,4,1,0,0,0,30,35,4080
2989,,,0,500097,Praha 3,1,4,3,0,0,0,0,5,7760
2762,,,0,500097,Praha 3,1,2,3,0,0,0,30,35,4810
2971,,,0,500097,Praha 3,1,1,1,2,0,0,35,40,4060
2781,,,0,500097,Praha 3,1,6,1,0,0,0,30,35,N
2807,Florenc,B,0,500097,Praha 3,1,1,3,0,0,0,60,65,N
2988,,,0,500097,Praha 3,1,2,3,0,0,0,60,65,10200
3008,,,0,500097,Praha 3,1,6,3,0,0,0,40,45,10200
2784,,,0,500097,Praha 3,1,3,3,0,0,0,0,5,11540
3121,,,0,500097,Praha 3,1,1,3,0,0,0,35,40,6620
4104,Flora,A,0,500097,Praha 3,1,6,1,0,0,0,55,60,N
4354,Flora,A,0,500097,Praha 3,1,3,1,0,0,0,60,65,N
2867,Hlavní nádraží,C,0,500097,Praha 3,1,5,3,1,0,0,60,65,N
4219,Želivského,A,0,500097,Praha 3,1,4,1,1,0,0,60,65,9710
2761,,,0,500097,Praha 3,1,2,3,0,0,0,30,35,4500
2752,,,0,500097,Praha 3,1,3,1,1,0,0,60,65,16270
14925,,,0,500097,Praha 3,1,1,3,0,0,0,35,40,8040
2757,Florenc,B,0,500097,Praha 3,1,5,1,0,0,0,5,10,16270
4336,Želivského,A,0,500097,Praha 3,1,1,3,0,0,0,60,65,N
4087,Jiřího z Poděbrad,A,0,500097,Praha 3,1,6,1,0,0,0,25,30,18000
2978,,,0,500097,Praha 3,1,8,3,0,0,0,45,50,7810
2979,Flora,A,0,500097,Praha 3,1,5,3,0,0,0,5,10,N
3117,,,0,500097,Praha 3,1,6,3,0,0,0,40,45,3660
2764,,,0,500097,Praha 3,1,5,3,1,0,0,40,45,N
2782,,,0,500097,Praha 3,1,5,1,1,0,0,0,5,4810
2880,Invalidovna,B,0,500097,Praha 3,1,2,3,0,0,0,45,50,11170
2753,,,0,500097,Praha 3,1,4,1,0,0,0,60,65,16270
2765,,,0,500097,Praha 3,1,5,1,2,1,0,25,30,16270
2969,,,0,500097,Praha 3,1,2,1,1,0,0,35,40,6300
2944,,,0,500097,Praha 3,3,1,3,0,0,0,60,65,N
2996,,,0,500097,Praha 3,3,1,3,0,0,0,60,65,4810
2993,,,0,500097,Praha 3,3,1,3,0,0,0,10,15,5350
2824,Křižíkova,B,0,500097,Praha 3,3,3,1,0,0,0,60,65,17320
2994,,,0,500097,Praha 3,3,2,3,0,0,0,45,50,7810
2750,Florenc,"B,C",0,500097,Praha 3,3,1,3,0,0,0,60,65,16270
2983,,,0,500097,Praha 3,3,2,3,0,0,0,35,40,6310
14400,Želivského,A,0,500097,Praha 3,3,3,3,0,0,0,60,65,7810
2755,,,0,500097,Praha 3,3,1,3,0,0,0,30,35,N
14105,,,0,500097,Praha 3,3,1,3,0,0,0,40,45,11380
14912,,,0,500097,Praha 3,3,1,3,0,0,0,5,10,3940
2884,Invalidovna,B,0,500097,Praha 3,3,1,1,0,0,0,60,65,4150
2977,Flora,A,0,500097,Praha 3,3,3,3,0,0,0,0,5,11380
14870,,,0,500097,Praha 3,3,1,3,0,0,0,0,5,11010
2990,,,0,500097,Praha 3,3,1,3,0,0,0,35,40,4810
2783,,,0,500097,Praha 3,3,1,3,0,0,0,15,20,4810
2937,,,0,500097,Praha 3,3,1,3,0,0,0,40,45,N
2965,,,0,500097,Praha 3,3,1,3,0,0,0,60,65,N
2779,Hlavní nádraží,C,0,500097,Praha 3,3,1,3,0,0,0,60,65,18000
2949,,,0,500097,Praha 3,3,1,3,0,0,0,30,35,N
20000,,,0,500097,Praha 3,3,1,3,0,0,0,40,45,N
2825,Křižíkova,B,0,500097,Praha 3,3,1,3,0,0,0,10,15,12200
14033,Želivského,A,0,500097,Praha 3,3,1,3,0,0,0,45,50,7810
2987,,,0,500097,Praha 3,3,1,3,0,0,0,35,40,5350
2905,Palmovka,B,0,500097,Praha 3,3,1,3,0,0,0,60,65,N
4207,Želivského,A,0,500097,Praha 3,4,2,5,0,0,0,60,65,N
2775,,,0,500097,Praha 3,4,3,3,0,0,0,40,45,13670
2869,Flora,A,0,500097,Praha 3,4,1,1,0,0,0,30,35,N
2776,,,0,500097,Praha 3,4,3,3,0,0,0,40,45,N
20301,,,0,500097,Praha 3,5,2,1,0,0,0,35,40,11380
2948,,,0,500097,Praha 3,5,2,1,0,0,0,30,35,N
2946,,,0,500097,Praha 3,5,2,1,1,0,0,60,65,11010
2981,,,0,500097,Praha 3,5,2,1,0,0,0,35,40,4810
14834,,,0,500097,Praha 3,5,2,1,0,0,0,35,40,4620
3007,,,0,500097,Praha 3,6,1,3,0,0,0,30,35,10200
2997,,,0,500097,Praha 3,6,1,3,0,0,0,20,25,11380
2986,,,0,500097,Praha 3,6,1,3,0,0,0,25,30,11010
2872,,,0,500097,Praha 3,7,4,1,0,0,0,60,65,16450
4094,Jiřího z Poděbrad,A,0,500097,Praha 3,7,4,1,0,0,0,25,30,N
2751,,,0,500097,Praha 3,7,4,1,0,0,0,60,65,N
20159,,,0,500097,Praha 3,7,6,1,0,0,0,60,65,18000
4088,Jiřího z Poděbrad,A,0,500097,Praha 3,7,5,1,0,0,0,30,35,N
2749,Florenc,"B,C",0,500097,Praha 3,7,5,1,0,0,0,35,40,13670
2868,Jiřího z Poděbrad,A,0,500097,Praha 3,7,5,1,0,0,0,15,20,13010
2747,Florenc,"B,C",0,500097,Praha 3,7,3,1,0,0,0,60,65,16270
4097,Jiřího z Poděbrad,A,0,500097,Praha 3,7,5,1,0,0,0,10,15,N
5893,,,0,500119,Praha 4,,,,,,,40,45,1400
6580,,,0,500119,Praha 4,,,,,,,35,40,8350
5979,,,0,500119,Praha 4,,,,,,,55,60,N
4013,,,0,500119,Praha 4,,,,,,,60,65,11680
5882,,,0,500119,Praha 4,,,,,,,50,55,N
6385,,,0,500119,Praha 4,,,,,,,50,55,N
13850,Vyšehrad,C,0,500119,Praha 4,,,,,,,35,40,16450
5869,,,0,500119,Praha 4,,,,,,,55,60,N
3875,Vyšehrad,C,0,500119,Praha 4,,,,,,,55,60,N
5132,,,0,500119,Praha 4,,,,,,,60,65,10000
5892,,,0,500119,Praha 4,,,,,,,40,45,N
5144,,,0,500119,Praha 4,,,,,,,50,55,10000
5856,,,0,500119,Praha 4,,,,,,,60,65,4090
13134,,,0,500119,Praha 4,,,,,,,45,50,N
5777,,,0,500119,Praha 4,,,,,,,55,60,1020
13135,,,0,500119,Praha 4,,,,,,,55,60,N
5978,,,0,500119,Praha 4,,,,,,,60,65,5260
18101,,,0,500119,Praha 4,,,,,,,55,60,N
13828,,,0,500119,Praha 4,,,,,,,55,60,6100
5275,,,0,500119,Praha 4,,,,,,,45,50,3430
5785,,,0,500119,Praha 4,,,,,,,55,60,N
18301,,,0,500119,Praha 4,,,,,,,55,60,3330
5012,,,0,500119,Praha 4,,,,,,,50,55,N
5835,,,0,500119,Praha 4,,,,,,,55,60,N
6600,,,0,500119,Praha 4,,,,,,,45,50,N
5858,,,0,500119,Praha 4,,,,,,,60,65,4850
6541,,,0,500119,Praha 4,,,,,,,55,60,N
5112,Pražského povstání,C,0,500119,Praha 4,,,,,,,60,65,17420
6389,,,0,500119,Praha 4,,,,,,,55,60,5130
5290,,,0,500119,Praha 4,,,,,,,55,60,3430
5842,,,0,500119,Praha 4,,,,,,,55,60,2700
13717,,,0,500119,Praha 4,,,,,,,45,50,11010
6682,,,0,500119,Praha 4,,,,,,,40,45,8350
13053,,,0,500119,Praha 4,,,,,,,55,60,8350
13158,,,0,500119,Praha 4,,,,,,,45,50,8620
5032,,,0,500119,Praha 4,,,,,,,55,60,4200
13153,,,0,500119,Praha 4,,,,,,,45,50,N
5181,,,0,500119,Praha 4,,,,,,,45,50,N
6537,,,0,500119,Praha 4,,,,,,,60,65,7770
13608,,,0,500119,Praha 4,,,,,,,40,45,12720
13344,,,0,500119,Praha 4,,,,,,,55,60,4320
6020,,,0,500119,Praha 4,,,,,,,35,40,4320
18300,,,0,500119,Praha 4,,,,,,,50,55,3300
18304,,,0,500119,Praha 4,,,,,,,50,55,N
5138,,,0,500119,Praha 4,,,,,,,55,60,4600
13356,Vyšehrad,C,0,500119,Praha 4,,,,,,,60,65,11010
13160,,,0,500119,Praha 4,,,,,,,60,65,7770
13852,,,0,500119,Praha 4,,,,,,,45,50,N
5182,,,0,500119,Praha 4,,,,,,,45,50,7260
5878,,,0,500119,Praha 4,,,,,,,40,45,8800
5870,,,0,500119,Praha 4,,,,,,,55,60,3080
5987,Roztyly,C,0,500119,Praha 4,,,,,,,55,60,5700
5014,,,0,500119,Praha 4,,,,,,,35,40,11010
5985,,,0,500119,Praha 4,,,,,,,55,60,N
5136,,,0,500119,Praha 4,,,,,,,60,65,10000
13907,,,0,500119,Praha 4,,,,,,,30,35,8800
5977,,,0,500119,Praha 4,,,,,,,60,65,8800
5865,,,0,500119,Praha 4,,,,,,,55,60,4090
6625,,,0,500119,Praha 4,,,,,,,45,50,8350
13897,Vyšehrad,C,0,500119,Praha 4,,,,,,,55,60,46730
4969,,,0,500119,Praha 4,,,,,,,55,60,12720
5031,,,0,500119,Praha 4,,,,,,,40,45,7770
13003,,,0,500119,Praha 4,,,,,,,60,65,7060
13031,Pankrác,C,0,500119,Praha 4,,,,,,,55,60,4200
18344,,,0,500119,Praha 4,,,,,,,55,60,8850
13303,,,0,500119,Praha 4,,,,,,,35,40,7770
6607,,,0,500119,Praha 4,,,,,,,40,45,8350
13722,,,0,500119,Praha 4,,,,,,,55,60,11250
5260,Pražského povstání,C,0,500119,Praha 4,,,,,,,55,60,17420
4982,,,0,500119,Praha 4,,,,,,,45,50,N
4999,,,0,500119,Praha 4,,,,,,,55,60,N
5270,,,0,500119,Praha 4,,,,,,,45,50,5600
13014,,,0,500119,Praha 4,,,,,,,60,65,7640
18167,,,0,500119,Praha 4,,,,,,,60,65,N
13824,Vyšehrad,C,0,500119,Praha 4,,,,,,,55,60,N
5185,,,0,500119,Praha 4,,,,,,,45,50,6170
13154,Pankrác,C,0,500119,Praha 4,,,,,,,55,60,26630
5024,,,0,500119,Praha 4,,,,,,,10,15,12720
6608,,,0,500119,Praha 4,,,,,,,40,45,8350
3996,Vyšehrad,C,0,500119,Praha 4,,,,,,,55,60,16920
13721,,,0,500119,Praha 4,,,,,,,55,60,8800
5774,,,0,500119,Praha 4,,,,,,,55,60,N
18341,,,0,500119,Praha 4,,,,,,,45,50,8800
5854,,,0,500119,Praha 4,,,,,,,55,60,3300
5902,Budějovická,C,0,500119,Praha 4,,,,,,,55,60,N
5163,,,0,500119,Praha 4,,,,,,,55,60,8800
5016,,,0,500119,Praha 4,,,,,,,35,40,11010
6439,,,0,500119,Praha 4,,,,,,,35,40,7770
5776,,,0,500119,Praha 4,,,,,,,55,60,N
6446,,,0,500119,Praha 4,,,,,,,40,45,8800
13906,,,0,500119,Praha 4,,,,,,,40,45,7600
13851,,,0,500119,Praha 4,,,,,,,40,45,3300
5186,,,0,500119,Praha 4,,,,,,,55,60,6170
5017,,,0,500119,Praha 4,,,,,,,45,50,8330
5784,,,0,500119,Praha 4,,,,,,,55,60,4200
5986,,,0,500119,Praha 4,,,,,,,55,60,N
18169,,,0,500119,Praha 4,,,,,,,55,60,N
5968,,,0,500119,Praha 4,,,,,,,60,65,N
6010,,,0,500119,Praha 4,,,,,,,55,60,7060
5975,,,0,500119,Praha 4,,,,,,,60,65,2410
6438,,,0,500119,Praha 4,,,,,,,35,40,4070
18023,,,0,500119,Praha 4,,,,,,,60,65,N
5283,,,0,500119,Praha 4,,,,,,,35,40,2300
5960,,,0,500119,Praha 4,,,,,,,55,60,N
4954,,,0,500119,Praha 4,1,3,1,0,0,0,55,60,N
13343,,,0,500119,Praha 4,1,5,3,0,0,0,45,50,8200
13829,,,0,500119,Praha 4,1,3,3,2,0,0,35,40,10000
5998,,,0,500119,Praha 4,1,2,3,0,0,0,55,60,N
6567,,,0,500119,Praha 4,1,4,3,0,0,0,35,40,N
5948,Kačerov,C,0,500119,Praha 4,1,2,3,0,0,0,55,60,10000
5905,Budějovická,C,0,500119,Praha 4,1,1,3,0,0,0,30,35,4070
4989,Pražského povstání,C,0,500119,Praha 4,1,7,3,0,0,0,5,10,4070
5122,Pražského povstání,C,0,500119,Praha 4,1,4,1,0,0,0,55,60,N
5173,,,0,500119,Praha 4,1,3,3,0,0,0,30,35,4200
5042,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
5823,,,0,500119,Praha 4,1,2,1,0,0,0,35,40,8800
5880,,,0,500119,Praha 4,1,3,3,0,0,0,55,60,10000
18200,,,0,500119,Praha 4,1,11,3,0,0,0,35,40,N
18322,,,0,500119,Praha 4,1,12,3,0,0,0,55,60,N
6033,Roztyly,C,0,500119,Praha 4,1,3,3,0,1,0,60,65,8200
6041,Roztyly,C,0,500119,Praha 4,1,3,3,1,0,0,60,65,8200
13405,Kačerov,C,0,500119,Praha 4,1,2,3,0,0,0,55,60,11010
5945,Kačerov,C,0,500119,Praha 4,1,4,3,0,0,0,55,60,10000
5189,Pankrác,C,0,500119,Praha 4,1,4,3,0,0,0,55,60,4070
5193,Budějovická,C,0,500119,Praha 4,1,5,3,0,0,0,55,60,4070
5176,,,0,500119,Praha 4,1,4,1,0,0,0,55,60,4200
5048,,,0,500119,Praha 4,1,3,1,1,0,0,55,60,5760
5056,,,0,500119,Praha 4,1,2,3,0,0,0,55,60,14780
5796,,,0,500119,Praha 4,1,11,3,0,0,0,5,10,3300
6024,,,0,500119,Praha 4,1,12,3,0,0,0,35,40,4320
5793,,,0,500119,Praha 4,1,1,3,0,0,0,45,50,N
5806,,,0,500119,Praha 4,1,4,3,0,1,0,35,40,8850
5970,,,0,500119,Praha 4,1,2,1,0,0,0,5,10,N
6425,,,0,500119,Praha 4,1,2,3,0,0,0,55,60,5540
13052,,,0,500119,Praha 4,1,1,3,0,0,0,60,65,N
18012,,,0,500119,Praha 4,1,3,3,0,0,0,50,55,7280
18345,,,0,500119,Praha 4,1,4,3,0,0,0,55,60,N
5911,Kačerov,C,0,500119,Praha 4,1,8,3,0,0,0,55,60,10000
13700,Kačerov,C,0,500119,Praha 4,1,7,3,0,0,0,55,60,8800
5197,Budějovická,C,0,500119,Praha 4,1,3,1,0,0,0,30,35,10890
5917,Budějovická,C,0,500119,Praha 4,1,3,1,0,0,0,55,60,4070
4957,Vyšehrad,C,0,500119,Praha 4,1,4,3,0,0,0,30,35,N
4971,,,0,500119,Praha 4,1,1,1,0,0,0,30,35,12720
4983,,,0,500119,Praha 4,1,4,3,1,0,0,55,60,N
13325,,,0,500119,Praha 4,1,4,3,0,0,0,40,45,3300
6013,,,0,500119,Praha 4,1,3,3,1,0,0,55,60,7260
6022,,,0,500119,Praha 4,1,6,3,0,0,0,35,40,N
6004,,,0,500119,Praha 4,1,11,3,0,0,0,35,40,N
6571,,,0,500119,Praha 4,1,12,3,0,0,0,55,60,8350
5236,Budějovická,C,0,500119,Praha 4,1,2,3,0,0,0,55,60,N
4973,Pražského povstání,C,0,500119,Praha 4,1,4,3,0,0,0,55,60,12720
4985,,,0,500119,Praha 4,1,3,1,1,0,0,55,60,12720
5222,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
13705,,,0,500119,Praha 4,1,7,3,0,0,0,40,45,N
13853,,,0,500119,Praha 4,1,3,1,0,0,0,55,60,11010
5982,,,0,500119,Praha 4,1,1,1,0,0,0,55,60,2800
5881,,,0,500119,Praha 4,1,3,3,0,0,0,50,55,8800
5889,,,0,500119,Praha 4,1,4,3,0,0,0,40,45,4070
5879,,,0,500119,Praha 4,1,3,3,0,0,0,30,35,N
13551,,,0,500119,Praha 4,1,5,3,0,0,0,35,40,5540
6576,,,0,500119,Praha 4,1,12,3,0,0,0,60,65,7770
6577,,,0,500119,Praha 4,1,12,3,0,0,0,60,65,7770
13904,,,0,500119,Praha 4,1,9,3,0,0,0,30,35,10850
5203,Budějovická,C,0,500119,Praha 4,1,6,3,0,0,0,55,60,3960
5118,Pražského povstání,C,0,500119,Praha 4,1,5,1,1,0,0,55,60,12000
5119,Pražského povstání,C,0,500119,Praha 4,1,5,1,0,0,0,55,60,12320
4979,,,0,500119,Praha 4,1,2,1,1,0,0,55,60,N
5095,,,0,500119,Praha 4,1,4,3,0,0,0,10,15,8510
4996,,,0,500119,Praha 4,1,5,1,1,0,0,35,40,N
5252,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,8800
6006,,,0,500119,Praha 4,1,3,3,0,0,0,40,45,N
5949,Kačerov,C,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
4020,Pražského povstání,C,0,500119,Praha 4,1,5,1,1,0,0,55,60,N
5089,Pražského povstání,C,0,500119,Praha 4,1,4,1,1,0,0,55,60,12320
4967,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,12720
5130,,,0,500119,Praha 4,1,1,3,0,0,0,35,40,10000
5005,,,0,500119,Praha 4,1,3,3,1,0,0,55,60,N
5040,,,0,500119,Praha 4,1,8,3,0,0,0,5,10,N
6015,,,0,500119,Praha 4,1,11,3,0,0,0,40,45,N
5980,,,0,500119,Praha 4,1,5,1,0,0,0,55,60,7940
13728,,,0,500119,Praha 4,1,8,3,1,0,0,30,35,8800
6037,Roztyly,C,0,500119,Praha 4,1,1,3,0,0,0,60,65,610
4001,Vyšehrad,C,0,500119,Praha 4,1,1,3,0,0,0,5,10,11010
5219,,,0,500119,Praha 4,1,3,1,1,0,0,55,60,8800
5790,,,0,500119,Praha 4,1,5,3,0,0,0,35,40,12550
13139,,,0,500119,Praha 4,1,1,3,0,0,0,45,50,N
5836,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
5888,,,0,500119,Praha 4,1,8,3,0,0,0,30,35,N
6623,,,0,500119,Praha 4,1,2,1,1,0,0,10,15,N
6650,,,0,500119,Praha 4,1,2,1,1,0,0,60,65,8350
13892,,,0,500119,Praha 4,1,3,3,0,0,0,45,50,8800
18155,,,0,500119,Praha 4,1,1,3,0,0,0,50,55,9450
5924,Budějovická,C,0,500119,Praha 4,1,6,3,0,0,0,55,60,N
4961,Pražského povstání,C,0,500119,Praha 4,1,5,3,0,0,0,55,60,12720
5053,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,12660
5816,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
5839,,,0,500119,Praha 4,1,1,3,0,0,0,30,35,N
5995,,,0,500119,Praha 4,1,5,3,0,0,0,15,20,11010
6579,,,0,500119,Praha 4,1,2,3,0,0,0,35,40,N
13102,,,0,500119,Praha 4,1,4,1,1,0,0,55,60,7190
5198,Budějovická,C,0,500119,Praha 4,1,5,3,0,0,0,55,60,10890
5108,Pražského povstání,C,0,500119,Praha 4,1,5,1,0,0,0,55,60,17420
13560,,,0,500119,Praha 4,1,4,3,0,0,0,35,40,10150
13034,,,0,500119,Praha 4,1,1,3,0,0,0,0,5,7280
5164,,,0,500119,Praha 4,1,1,3,0,0,0,55,60,N
6007,,,0,500119,Praha 4,1,1,1,0,0,0,60,65,8200
5901,Budějovická,C,0,500119,Praha 4,1,5,3,0,0,0,55,60,12000
3877,Vyšehrad,C,0,500119,Praha 4,1,3,1,0,0,0,55,60,16450
5090,Pražského povstání,C,0,500119,Praha 4,1,4,1,0,0,0,60,65,8120
13886,Pražského povstání,C,0,500119,Praha 4,1,8,3,0,0,0,55,60,13000
5096,,,0,500119,Praha 4,1,4,3,0,0,0,55,60,7980
5047,,,0,500119,Praha 4,1,6,3,1,0,0,40,45,12660
5217,,,0,500119,Praha 4,1,3,1,1,0,0,55,60,12000
5245,,,0,500119,Praha 4,1,2,1,0,0,0,55,60,7260
5933,,,0,500119,Praha 4,1,4,3,0,0,0,55,60,10000
