TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,TARGET_FID_1,KOD_UNI_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_2,DB_LO,DB_HI
6454,6169,88,0,7500,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6454,6169,5,1,1,0,0,0,6169,55,60
6457,6231,89,0,6300,F,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6457,6231,1,3,3,1,0,0,6231,55,60
6460,6250,89,0,5740,B1,181920-pary,5,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6460,6250,1,12,3,0,0,0,6250,55,60
6508,6235,89,0,4070,S,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6508,6235,1,1,3,0,0,0,6235,55,60
6520,6222,89,0,5740,B1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6520,6222,1,5,3,0,0,0,6222,55,60
6559,6242,89,0,N,J,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6559,6242,1,1,3,0,0,0,6242,55,60
8851,20027,88,0,4560,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8851,20027,5,2,1,1,0,0,20027,55,60
8852,20028,88,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8852,20028,,,,,,,20028,55,60
8853,20033,89,0,6300,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8853,20033,,,,,,,20033,55,60
8958,20101,75,0,8470,B1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8958,20101,1,1,1,0,0,0,20101,55,60
9048,20174,89,0,5330,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9048,20174,,,,,,,20174,55,60
9167,6225,89,0,7930,R2,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9167,6225,3,1,3,0,0,0,6225,55,60
9168,20204,89,0,7340,CR2,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9168,20204,1,2,3,0,0,0,20204,55,60
4968,14042,62,0,7810,E,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,4968,14042,1,1,3,0,0,0,14042,60,65
5236,14896,75,0,4160,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5236,14896,1,8,3,0,0,0,14896,60,65
5304,5418,75,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5304,5418,,,,,,,5418,60,65
5414,5446,75,0,2150,H,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5414,5446,1,2,3,1,0,0,5446,60,65
5436,14305,75,0,4160,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5436,14305,3,1,1,0,0,0,14305,60,65
5447,5431,75,0,N,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5447,5431,,,,,,,5431,60,65
5575,5487,75,0,6210,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5575,5487,1,2,3,1,0,0,5487,60,65
5610,5500,75,0,N,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5610,5500,,,,,,,5500,60,65
5617,5454,75,0,N,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5617,5454,,,,,,,5454,60,65
5707,5452,75,0,4070,S,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5707,5452,1,4,3,0,0,0,5452,60,65
5784,5486,75,0,6500,R1,181920-primy,4,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5784,5486,6,1,3,0,0,0,5486,60,65
5799,5501,75,0,6210,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5799,5501,1,4,3,0,0,0,5501,60,65
5835,5469,75,0,N,G,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5835,5469,1,3,3,1,0,0,5469,60,65
5843,14841,75,0,8470,B1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5843,14841,1,1,3,0,0,0,14841,60,65
5871,5493,75,0,5360,R2,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5871,5493,1,2,3,0,0,0,5493,60,65
5901,5471,75,0,6370,R2,181920-primy,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5901,5471,1,3,1,0,0,0,5471,60,65
5943,14412,75,0,8470,B1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,5943,14412,1,2,3,0,0,0,14412,60,65
6106,14722,89,0,N,F,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6106,14722,1,2,3,0,0,0,14722,60,65
6157,6207,89,0,N,J,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6157,6207,4,1,3,0,0,0,6207,60,65
6284,6221,89,0,3780,H,181920-primy,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6284,6221,1,2,3,0,0,0,6221,60,65
6350,6211,89,0,N,F,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,6350,6211,1,2,3,0,0,0,6211,60,65
8538,14919,89,0,N,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8538,14919,,,,,,,14919,60,65
8647,14930,89,0,N,F,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,8647,14930,1,2,3,0,0,0,14930,60,65
9037,5462,75,0,4600,G,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9037,5462,1,3,1,0,0,0,5462,60,65
9045,6219,89,0,5260,E,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9045,6219,,,,,,,6219,60,65
9421,5447,75,0,8470,B1,181920-pary,45,2018-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,12,547387,Praha 15,108,HMP-IPR,43,U,Praha 15,9421,5447,6,1,3,0,0,0,5447,60,65
7636,12113,106,0,N,K,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7636,12113,,,,,,,12113,0,5
7624,7115,107,0,2000,H,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7624,7115,1,1,3,0,0,0,7115,5,10
7770,7055,106,0,2000,H,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7770,7055,3,1,1,0,0,0,7055,15,20
8030,7531,116,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8030,7531,,,,,,,7531,30,35
8048,7532,116,0,3330,R2,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8048,7532,5,1,1,0,0,1,7532,30,35
7925,7083,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7925,7083,1,4,3,0,0,0,7083,35,40
7477,6325,94,0,3330,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7477,6325,5,2,1,1,0,0,6325,40,45
7524,7039,105,0,N,H,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7524,7039,3,3,3,0,1,0,7039,40,45
7675,7041,106,0,4760,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7675,7041,,,,,,,7041,40,45
7685,7042,106,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7685,7042,,,,,,,7042,40,45
7695,7043,106,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7695,7043,,,,,,,7043,40,45
7699,7044,106,0,6970,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7699,7044,6,1,3,0,0,0,7044,40,45
7703,7099,106,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7703,7099,3,1,1,0,0,0,7099,40,45
7733,12033,106,0,6970,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7733,12033,6,1,3,0,0,0,12033,40,45
7782,7046,106,0,630,M,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7782,7046,6,1,3,0,0,0,7046,40,45
7797,7047,106,0,6970,R1,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7797,7047,6,1,3,0,0,0,7047,40,45
7803,12308,106,0,6500,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7803,12308,5,2,1,0,0,0,12308,40,45
7811,12116,106,0,5630,B1,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7811,12116,5,2,1,0,0,0,12116,40,45
7821,7049,106,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7821,7049,5,1,1,0,0,0,7049,40,45
7822,7124,106,0,N,F,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7822,7124,1,5,3,0,0,0,7124,40,45
7856,7051,106,0,5260,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7856,7051,5,1,1,0,0,0,7051,40,45
7875,7058,106,0,6970,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7875,7058,1,3,1,0,0,0,7058,40,45
7888,7057,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7888,7057,1,1,1,0,0,0,7057,40,45
7906,7064,106,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7906,7064,1,6,3,0,0,0,7064,40,45
7928,12225,106,0,N,R2,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7928,12225,1,1,1,0,0,0,12225,40,45
7942,7091,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7942,7091,6,1,3,0,0,0,7091,40,45
7943,7069,106,0,5260,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7943,7069,1,6,3,0,0,0,7069,40,45
7958,7070,106,0,6970,CR2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7958,7070,1,12,3,0,0,0,7070,40,45
7973,7079,106,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7973,7079,1,2,1,1,0,0,7079,40,45
7978,7089,106,0,3580,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7978,7089,1,1,1,1,0,0,7089,40,45
7981,7538,117,0,5100,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7981,7538,1,1,1,0,0,0,7538,40,45
7988,7093,106,0,5260,F,181920-pary,4,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7988,7093,1,4,1,1,0,0,7093,40,45
7996,7543,117,0,5100,R2,181920-primy,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7996,7543,1,2,1,1,0,0,7543,40,45
8002,7545,117,0,3150,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8002,7545,1,4,1,1,0,0,7545,40,45
8003,12745,117,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8003,12745,1,4,1,1,0,0,12745,40,45
8010,7544,117,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8010,7544,1,4,1,1,0,0,7544,40,45
8020,7550,117,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8020,7550,1,3,1,1,0,0,7550,40,45
8034,7551,117,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8034,7551,1,2,1,0,0,0,7551,40,45
8053,7555,117,0,N,F,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8053,7555,1,2,3,0,0,0,7555,40,45
8072,12433,117,0,N,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8072,12433,,,,,,,12433,40,45
8081,12432,117,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8081,12432,,,,,,,12432,40,45
8085,7562,117,0,400,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8085,7562,5,1,3,0,0,0,7562,40,45
8088,7563,117,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8088,7563,5,1,1,0,0,0,7563,40,45
8102,12108,117,0,N,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8102,12108,,,,,,,12108,40,45
7313,12345,94,0,N,H,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7313,12345,1,1,1,0,0,0,12345,45,50
7476,12449,94,0,4590,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7476,12449,,,,,,,12449,45,50
7521,7028,105,0,N,F,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7521,7028,,,,,,,7028,45,50
7650,7035,106,0,N,B1,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7650,7035,5,2,3,0,0,1,7035,45,50
7659,7036,106,0,N,K,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7659,7036,1,3,3,0,0,0,7036,45,50
7716,12114,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7716,12114,,,,,,,12114,45,50
7868,7056,106,0,5630,B2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7868,7056,5,2,1,1,0,0,7056,45,50
7914,12334,106,0,5260,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7914,12334,1,2,3,0,0,0,12334,45,50
7932,12226,106,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7932,12226,,,,,,,12226,45,50
7934,7077,106,0,4760,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7934,7077,1,1,1,0,0,0,7077,45,50
7945,7078,106,0,5260,F,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7945,7078,1,1,1,0,0,0,7078,45,50
7952,12040,106,0,5630,B1,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7952,12040,5,2,3,0,0,0,12040,45,50
7953,7125,107,0,340,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7953,7125,,,,,,,7125,45,50
7955,7082,106,0,5630,B1,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7955,7082,3,1,3,0,0,0,7082,45,50
7957,7095,106,0,4760,R3,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7957,7095,1,1,1,0,0,0,7095,45,50
7959,12852,106,0,5630,CB2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7959,12852,1,1,3,0,0,0,12852,45,50
7969,7081,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7969,7081,1,8,1,0,0,0,7081,45,50
7977,12034,106,0,5630,B1,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7977,12034,1,4,1,0,0,0,12034,45,50
8052,7559,117,0,400,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8052,7559,,,,,,,7559,45,50
8061,12434,117,0,N,M,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8061,12434,5,1,1,0,0,0,12434,45,50
8586,17007,107,0,N,H,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8586,17007,,,,,,,17007,45,50
8897,7533,116,0,1920,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,8897,7533,5,1,1,0,0,0,7533,45,50
9417,17349,106,0,N,J,nic,1,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,9417,17349,,,,,,,17349,45,50
7686,7048,106,0,7500,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7686,7048,1,2,1,0,0,0,7048,55,60
7725,7045,106,0,6970,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7725,7045,5,2,3,0,0,1,7045,55,60
7751,7101,106,0,6970,R2,181920-primy,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7751,7101,5,1,1,0,0,2,7101,55,60
7755,12394,107,0,N,F,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7755,12394,,,,,,,12394,55,60
7776,7120,107,0,N,H,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7776,7120,1,1,1,1,0,0,7120,55,60
7795,7119,107,0,N,G,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7795,7119,,,,,,,7119,55,60
7808,12743,107,0,N,N,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7808,12743,1,2,1,0,0,0,12743,55,60
7820,12392,106,0,3000,F,vysl-filtr,5,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7820,12392,1,2,3,0,0,0,12392,55,60
7828,7052,106,0,7500,R2,181920-pary,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7828,7052,1,3,1,0,0,0,7052,55,60
7831,7054,106,0,N,J,vysl-filtr,0,2017-11-10 00:00:00.000000 UTC,2020-11-03 00:00:00.000000 UTC,16,539601,Praha 16,51,HMP-IPR,43,U,Praha 16,7831,7054,5,2,1,0,0,0,7054,55,60
